x,y
0.0,5.483570765056164
0.10101010101010101,2.505700236926456
0.20202020202020202,6.622901501653427
0.30303030303030304,11.178078853234162
0.40404040404040403,2.5622855153891835
0.5050505050505051,2.7247608459308275
0.6060606060606061,11.946791739834868
0.7070707070707071,8.036690495725226
0.8080808080808081,1.995059630081561
0.9090909090909091,7.1928903757059315
1.0101010101010102,2.296022546049006
1.1111111111111112,2.4134637150019396
1.2121212121212122,6.077524299923278
1.3131313131313131,-4.575870469366745
1.4141414141414141,-3.513404878133251
1.5151515151515151,2.418854253508524
1.6161616161616161,0.28431636418582773
1.7171717171717171,7.037579511933237
1.8181818181818181,1.0444025374953734
1.9191919191919191,-1.3578879762935552
2.0202020202020203,13.15252790550034
2.121212121212121,4.818220370289029
2.2222222222222223,6.41034335540121
2.323232323232323,-0.9220371263637848
2.4242424242424243,3.612811034412794
2.525252525252525,7.026996203607823
2.6262626262626263,0.8603300777426188
2.727272727272727,8.642577244245263
2.8282828282828283,3.916175734544061
2.929292929292929,5.623293676842567
3.0303030303030303,4.243352182473796
3.131313131313131,16.69174692620954
3.2323232323232323,7.550306948342765
3.3333333333333335,2.5262601700353144
3.4343434343434343,12.13476415861921
3.5353535353535355,2.135867538133952
3.6363636363636362,9.513889725587264
3.7373737373737375,-1.0872347674810676
3.8383838383838382,2.3244062136511614
3.9393939393939394,10.217158114676893
4.040404040404041,13.20661354955002
4.141414141414141,10.66708237290952
4.242424242424242,9.543109841641456
4.343434343434343,8.94271139758677
4.444444444444445,3.3988852470654702
4.545454545454545,7.552544547808575
4.646464646464646,9.226465559464087
4.747474747474747,17.211406169531184
4.848484848484849,14.058882276236442
4.94949494949495,3.9600643734132213
5.05050505050505,14.850256217000119
5.151515151515151,11.779711451801601
5.252525252525253,10.817132966359488
5.353535353535354,17.77869652234005
5.454545454545454,20.416455163193504
5.555555555555555,20.482189347295673
5.656565656565657,12.217839431116577
5.757575757575758,15.480428924094234
5.858585858585858,19.32041554318538
5.959595959595959,23.205093797384613
6.0606060606060606,16.62104730703089
6.161616161616162,18.80507287239333
6.262626262626262,14.945659436199175
6.363636363636363,15.26840339349597
6.4646464646464645,26.11292185678471
6.565656565656566,29.66172150791787
6.666666666666667,23.380690132839078
6.767676767676767,29.649233727396055
6.8686868686868685,27.361805347978795
6.96969696969697,23.28192828822045
7.070707070707071,29.300871147085637
7.171717171717171,36.20352459605422
7.2727272727272725,29.387361164330034
7.373737373737374,38.477178553171115
7.474747474747475,18.67764135203079
7.575757575757575,37.0438420429825
7.6767676767676765,34.5637019272638
7.777777777777778,33.86435968114117
7.878787878787879,37.08654131206784
7.979797979797979,27.99626336691921
8.080808080808081,38.18076689197429
8.181818181818182,42.44897382675482
8.282828282828282,49.4770504438253
8.383838383838384,40.96090135864976
8.484848484848484,41.01557801052223
8.585858585858587,44.0967940931969
8.686868686868687,52.77248126301381
8.787878787878787,51.47209402952945
8.88888888888889,48.85600007855851
8.98989898989899,55.79181405464942
9.09090909090909,55.47637196912937
9.191919191919192,61.64516641606903
9.292929292929292,55.14870150883335
9.393939393939394,58.92436839993824
9.494949494949495,60.55315552795592
9.595959595959595,57.19506208571973
9.696969696969697,68.04072048263208
9.797979797979798,69.962037833394
9.8989898989899,70.82874960124008
10.0,71.82706433312427
