x,y
0.0,3.0
0.10101010101010101,3.202020202020202
0.20202020202020202,3.404040404040404
0.30303030303030304,3.606060606060606
0.40404040404040403,3.808080808080808
0.5050505050505051,4.01010101010101
0.6060606060606061,4.212121212121212
0.7070707070707071,4.414141414141414
0.8080808080808081,4.616161616161616
0.9090909090909091,4.818181818181818
1.0101010101010102,5.020202020202021
1.1111111111111112,5.222222222222222
1.2121212121212122,5.424242424242424
1.3131313131313131,5.626262626262626
1.4141414141414141,5.828282828282829
1.5151515151515151,6.03030303030303
1.6161616161616161,6.232323232323232
1.7171717171717171,6.434343434343434
1.8181818181818181,6.636363636363637
1.9191919191919191,6.838383838383838
2.0202020202020203,7.040404040404041
2.121212121212121,7.242424242424242
2.2222222222222223,7.444444444444445
2.323232323232323,7.646464646464646
2.4242424242424243,7.848484848484849
2.525252525252525,8.05050505050505
2.6262626262626263,8.252525252525253
2.727272727272727,8.454545454545453
2.8282828282828283,8.656565656565657
2.929292929292929,8.858585858585858
3.0303030303030303,9.06060606060606
3.131313131313131,9.262626262626263
3.2323232323232323,9.464646464646464
3.3333333333333335,9.666666666666668
3.4343434343434343,9.868686868686869
3.5353535353535355,10.070707070707071
3.6363636363636362,10.272727272727273
3.7373737373737375,10.474747474747474
3.8383838383838382,10.676767676767676
3.9393939393939394,10.878787878787879
4.040404040404041,11.080808080808081
4.141414141414141,11.282828282828282
4.242424242424242,11.484848484848484
4.343434343434343,11.686868686868687
4.444444444444445,11.88888888888889
4.545454545454545,12.09090909090909
4.646464646464646,12.292929292929292
4.747474747474747,12.494949494949495
4.848484848484849,12.696969696969697
4.94949494949495,12.8989898989899
5.05050505050505,13.1010101010101
5.151515151515151,13.303030303030303
5.252525252525253,13.505050505050505
5.353535353535354,13.707070707070708
5.454545454545454,13.909090909090908
5.555555555555555,14.11111111111111
5.656565656565657,14.313131313131313
5.757575757575758,14.515151515151516
5.858585858585858,14.717171717171716
5.959595959595959,14.919191919191919
6.0606060606060606,15.121212121212121
6.161616161616162,15.323232323232324
6.262626262626262,15.525252525252524
6.363636363636363,15.727272727272727
6.4646464646464645,15.929292929292929
6.565656565656566,16.13131313131313
6.666666666666667,16.333333333333336
6.767676767676767,16.535353535353536
6.8686868686868685,16.737373737373737
6.96969696969697,16.939393939393938
7.070707070707071,17.141414141414142
7.171717171717171,17.343434343434343
7.2727272727272725,17.545454545454547
7.373737373737374,17.747474747474747
7.474747474747475,17.949494949494948
7.575757575757575,18.15151515151515
7.6767676767676765,18.353535353535353
7.777777777777778,18.555555555555557
7.878787878787879,18.757575757575758
7.979797979797979,18.95959595959596
8.080808080808081,19.161616161616163
8.181818181818182,19.363636363636363
8.282828282828282,19.565656565656564
8.383838383838384,19.767676767676768
8.484848484848484,19.96969696969697
8.585858585858587,20.171717171717173
8.686868686868687,20.373737373737374
8.787878787878787,20.575757575757574
8.88888888888889,20.77777777777778
8.98989898989899,20.97979797979798
9.09090909090909,21.18181818181818
9.191919191919192,21.383838383838384
9.292929292929292,21.585858585858585
9.393939393939394,21.78787878787879
9.494949494949495,21.98989898989899
9.595959595959595,22.19191919191919
9.696969696969697,22.393939393939394
9.797979797979798,22.595959595959595
9.8989898989899,22.7979797979798
10.0,23.0
